pagina	pregunta	respuesta
0331	emociones	h) Ninguna La corrupción es un tema complejo y multifacético que puede generar diversas emociones, pero no necesariamente alegría, tristeza, ira, miedo, sorpresa, vergüenza o culpa. En realidad, la corrupción puede generar sentimientos de indignación, frustración y desconfianza hacia los sistemas de poder y las instituciones que deberían defender el bien común.
0331	tipo_entidad	La respuesta es h) Academia.
0331	origen_entidad	La respuesta es b) Internacional.
0331	proposito	La respuesta es d) Educar sobre el tema
0331	informacion_presentada	La respuesta es a) Factual.
0331	vision	La respuesta es d) Otro. El texto presenta una visión de la corrupción centrada en su definición general, su etimología y su alcance más amplio, abarcando múltiples ámbitos sociales y formas de manifestarse, más que centrarse en problemas sistémicos o delitos/casos/personas particulares.
0331	consecuencias	La respuesta es a) Penas y sanciones legales.
0331	que_muestra	La respuesta es c) Ambos.
0331	intencion	La respuesta es b) Tomar conciencia general del problema.
0331	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0331	involucrados	La respuesta es c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), f) Funcionario público (con capacidad de decisión y mando).
0331	formalidad	La respuesta es a) Formal.
0331	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad)
0331	tono	La respuesta es b) Negativo.
0331	emociones	La respuesta es g) Culpa.
0242	tipo_entidad	La respuesta es b) Gobierno.
0242	origen_entidad	La respuesta es a) Nacional.
0242	proposito	La respuesta es d) Educar sobre el tema.
0242	informacion_presentada	La respuesta es a) Factual.
0242	vision	La respuesta es d) Otro.
0242	consecuencias	La respuesta es d) No aplica.
0242	que_muestra	La respuesta es c) Ambos.
0242	intencion	La respuesta es e) Realizar denuncias.
0242	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0242	involucrados	La respuesta es a, b y e)
0242	formalidad	La respuesta es a) Formal.
0242	nivel_educacion	La respuesta es b) Media-superior.
0242	tono	La respuesta es a) Positivo.
0242	emociones	La respuesta es h) Ninguna.
0242	tipo_entidad	La respuesta es b) Gobierno.
0242	origen_entidad	La respuesta es a) Nacional.
0242	proposito	La respuesta es b) Reportar o comentar una situación (una circunstancia o un conjunto de factores relacionados con un fenómeno más complejo que un solo caso aislado), h) Guía o información para realizar el proceso de denuncia de un caso de corrupción, i) Página para registrar de una denuncia o un aviso de un caso de corrupción.
0242	informacion_presentada	La respuesta es a) Factual.
0242	vision	La respuesta es d) Otro.
0242	consecuencias	La respuesta es d) No aplica.
0242	que_muestra	La respuesta es d) Ninguna de las anteriores.
0242	intencion	La respuesta es e) Realizar denuncias.
0242	localizacion_problema	La respuesta es c) No aplica.
0242	involucrados	La respuesta es c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel), f) Funcionario público (con capacidad de decisión y mando).
0242	formalidad	La respuesta es a) Formal.
0242	nivel_educacion	La respuesta es b) Media-superior (mayor a 11 años de edad).
0242	tono	La respuesta es a) Positivo.
0242	emociones	La respuesta es f) Vergüenza.
0242	tipo_entidad	La respuesta es b) Gobierno.
0242	origen_entidad	La respuesta es a) Nacional.
0242	proposito	La respuesta es d) Educar sobre el tema.
0242	informacion_presentada	La respuesta es a) Factual.
0242	vision	La respuesta es d) Otro.
0242	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción
0242	que_muestra	La respuesta es d) Ninguna de las anteriores.
0242	intencion	La respuesta es e) Realizar denuncias.
0242	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global)
0242	involucrados	La respuesta es c, e y f) Empresas, Empleado público (sin capacidad jerárquica para decisiones de alto nivel), Funcionario público (con capacidad de decisión y mando).
0242	formalidad	La respuesta es a) Formal.
0242	nivel_educacion	La respuesta es b) Media-superior.
0242	tono	La respuesta es a) Positivo.
0242	emociones	La respuesta es h) Ninguna.
0557	tipo_entidad	La respuesta es h) Academia.
0557	origen_entidad	La respuesta es a) Nacional.
0557	proposito	La respuesta es d) Educar sobre el tema.
0557	informacion_presentada	a) Factual
0557	vision	La respuesta es d) Otro.
0557	consecuencias	La respuesta es a) Penas y sanciones legales.
0557	que_muestra	La respuesta es a) Propuestas de solución a la corrupción.
0557	intencion	La respuesta es c) Tomar acciones frente al problema.
0557	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0557	involucrados	a) Gobierno local (ejemplo: gobierno municipal o estatal), b) Gobierno nacional (ejemplo: gobierno de Mexico), e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel) y f) Funcionario público (con capacidad de decisión y mando)
0557	formalidad	La respuesta es a) Formal.
0557	nivel_educacion	La respuesta es b) Media-superior.
0557	tono	b) Negativo
0557	emociones	La respuesta es g) Ninguna.
0557	tipo_entidad	La respuesta es h) Academia.
0557	origen_entidad	La respuesta es a) Nacional.
0557	proposito	La respuesta es d) Educar sobre el tema.
0557	informacion_presentada	a) Factual (los artículos y disposiciones presentan información concreta y datos específicos sobre la ley y sus disposiciones).
0557	vision	La respuesta es d) Otro.
0557	consecuencias	a) Penas y sanciones legales, b) Consecuencias no legales como castigo social o pérdida de estatus
0557	que_muestra	La respuesta es c) Ambos.
0557	intencion	La respuesta es c) Tomar acciones frente al problema.
0557	localizacion_problema	La respuesta es c) No aplica.
0557	involucrados	La respuesta es a) Gobierno local.
0557	formalidad	La respuesta es a) Formal.
0557	nivel_educacion	a) Básica (6 a 11 años de edad)
0557	tono	b) Negativo
0557	emociones	La respuesta es h) Ninguna.
0557	tipo_entidad	La respuesta es b) Gobierno.
0557	origen_entidad	La respuesta es a) Nacional.
0557	proposito	a) Denunciar un caso específico
0557	informacion_presentada	a) Factual.
0557	vision	La respuesta es d) Otro.
0557	consecuencias	a) Penas y sanciones legales.
0557	que_muestra	La respuesta es c) Ambos.
0557	intencion	La respuesta es a) Conocer el diagnóstico de la situación de la corrupción.
0557	localizacion_problema	La respuesta es c) No aplica.
0557	involucrados	La respuesta es e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel).
0557	formalidad	La respuesta es a) Formal.
0557	nivel_educacion	La respuesta es b) Media-superior.
0557	tono	La respuesta es b) Negativo.
0557	emociones	h) Ninguna
0515	tipo_entidad	La respuesta es h) Academia.
0515	origen_entidad	La respuesta es b) Internacional.
0515	proposito	La respuesta es d) Educar sobre el tema.
0515	informacion_presentada	La respuesta es a) Factual.
0515	vision	La respuesta es d) Otro (especifica). El texto presenta una visión de la corrupción centrada en la prevención y el control, enfocándose en estrategias y prácticas para prevenir el soborno y la corrupción en el entorno laboral, como la creación de una política anticorrupción, fortalecimiento de la cultura ética, debida diligencia, identificación de señales de alerta y automatización de la gestión anticorrupción.
0515	consecuencias	La respuesta es a) Penas y sanciones legales.
0515	que_muestra	c) Ambos El sitio web/texto muestra tanto propuestas de solución a la corrupción (estrategias para prevenir el soborno y la corrupción) como problemas derivados de la corrupción (costes billonarios, vigilancia y control gubernamental, consecuencias legales, etc.).
0515	intencion	La respuesta es c) Tomar acciones frente al problema.
0515	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0515	involucrados	La respuesta es c) Empresas.
0515	formalidad	La respuesta es a) Formal.
0515	nivel_educacion	La respuesta es b) Media-superior.
0515	tono	La respuesta es a) Positivo.
0515	emociones	La respuesta es d) Miedo.
0515	tipo_entidad	La respuesta es h) Academia.
0515	origen_entidad	La respuesta es b) Internacional.
0515	proposito	La respuesta es d) Educar sobre el tema.
0515	informacion_presentada	La respuesta es a) Factual.
0515	vision	La respuesta es d) Otro (especifica).
0515	consecuencias	a) Penas y sanciones legales El texto menciona que los gobiernos estrechan la vigilancia y el control, y que se proponen penas y restricciones para prevenir el soborno y la corrupción, lo que sugiere que las consecuencias de la corrupción incluyen penas y sanciones legales.
0515	que_muestra	La respuesta es c) Ambos.
0515	intencion	La respuesta es b) Tomar conciencia general del problema.
0515	localizacion_problema	c) No aplica
0515	involucrados	La respuesta es c) Empresas, e) Empleado público (sin capacidad jerárquica para decisiones de alto nivel).
0515	formalidad	La respuesta es a) Formal.
0515	nivel_educacion	La respuesta es b) Media-superior.
0515	tono	La respuesta es b) Negativo
0515	emociones	h) Ninguna La respuesta no apela a ninguna de las emociones mencionadas. El texto es informativo y analítico, presentando estrategias y consejos prácticos para prevenir el soborno y la corrupción en el entorno laboral, desde una perspectiva neutral.
0515	tipo_entidad	La respuesta es h) Academia.
0515	origen_entidad	La respuesta es b) Internacional.
0515	proposito	La respuesta es d) Educar sobre el tema.
0515	informacion_presentada	La respuesta es a) Factual.
0515	vision	La respuesta es d) Otro (especifica).
0515	consecuencias	a) Penas y sanciones legales.
0515	que_muestra	c) Ambos El sitio web/texto analizado muestra un equilibrio entre la presentación de problemas derivados de la corrupción (por ejemplo, "costes billonarios para las organizaciones que padecen actos de corrupción") y la presentación de propuestas de solución a la corrupción (como las 7 estrategias para prevenir el soborno y la corrupción en el entorno laboral).
0515	intencion	La respuesta es c) Tomar acciones frente al problema.
0515	localizacion_problema	La respuesta es b) Internacional (ejemplo: América Latina, global).
0515	involucrados	La respuesta es c) Empresas.
0515	formalidad	La respuesta es a) Formal.
0515	nivel_educacion	La respuesta es b) Media-superior.
0515	tono	La respuesta es a) Positivo.
0515	emociones	La respuesta es h) Ninguna.
0085	tipo_entidad	La respuesta es h) Academia.
0085	origen_entidad	La respuesta es b) Internacional.
0085	proposito	La respuesta es d) Educar sobre el tema.
0085	informacion_presentada	La respuesta es a) Factual.
0085	vision	La respuesta es d) Otro (especifica). El texto se centra en la perspectiva de la corrupción a nivel mundial, proporcionando información sobre el índice de percepción de la corrupción en 180 países y territorios, y destacando los países más y menos corruptos del mundo, según el Índice de Percepción de la Corrupción 2024 de Transparencia Internacional.
0085	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
0085	que_muestra	La respuesta es d) Ninguna de las anteriores.
0085	intencion	La respuesta es c) Tomar acciones frente al problema.
0085	localizacion_problema	La respuesta es c) No aplica.
0085	involucrados	La respuesta es c) Empresas.
0085	formalidad	La respuesta es a) Formal.
0085	nivel_educacion	La respuesta es b) Media-superior.
0085	tono	La respuesta es b) Negativo.
0085	emociones	La respuesta es h) Ninguna.
0085	tipo_entidad	La respuesta es h) Academia.
0085	origen_entidad	La respuesta es b) Internacional.
0085	proposito	La respuesta es d) Educar sobre el tema.
0085	informacion_presentada	La respuesta es a) Factual.
0085	vision	La respuesta es d) Otro.
0085	consecuencias	La respuesta es c) Impunidad (falta de sanciones) de los actos de corrupción.
